model,model_label,experiment,condition_id,example_id,mode,prompt_variant,family,segment,layer,k,normalize_hidden_states,token_count,valid_token_count,valid,mean_lid,invalid_reason,segment_parse_status,correct,answer_parse_status,gold_answer,model_answer,model_sort_key,condition,segment_label
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000577__repetitive_filler__no_think,gsm8k_test_000577,no_think,repetitive_filler,,full_output,20,10,False,53,53,True,11.648714065551758,,ok,0.0,ok,40.0,36.0,14.0,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000577__repetitive_filler__no_think,gsm8k_test_000577,no_think,repetitive_filler,,answer_segment,6,10,False,53,53,True,15.717957496643066,,ok,0.0,ok,40.0,36.0,14.0,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000577__repetitive_filler__no_think,gsm8k_test_000577,no_think,repetitive_filler,,answer_segment,13,10,False,53,53,True,12.055598258972168,,ok,0.0,ok,40.0,36.0,14.0,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000577__repetitive_filler__no_think,gsm8k_test_000577,no_think,repetitive_filler,,answer_segment,20,10,False,53,53,True,11.648714065551758,,ok,0.0,ok,40.0,36.0,14.0,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__canonical__no_think,gsm8k_test_000588,no_think,canonical,,full_output,6,10,False,48,48,True,16.60806655883789,,ok,1.0,ok,52.0,52.0,14.0,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__canonical__no_think,gsm8k_test_000588,no_think,canonical,,full_output,13,10,False,48,48,True,12.199799537658691,,ok,1.0,ok,52.0,52.0,14.0,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__canonical__no_think,gsm8k_test_000588,no_think,canonical,,full_output,20,10,False,48,48,True,14.282883644104004,,ok,1.0,ok,52.0,52.0,14.0,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__canonical__no_think,gsm8k_test_000588,no_think,canonical,,answer_segment,6,10,False,48,48,True,16.60806655883789,,ok,1.0,ok,52.0,52.0,14.0,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__canonical__no_think,gsm8k_test_000588,no_think,canonical,,answer_segment,13,10,False,48,48,True,12.199799537658691,,ok,1.0,ok,52.0,52.0,14.0,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__canonical__no_think,gsm8k_test_000588,no_think,canonical,,answer_segment,20,10,False,48,48,True,14.282883644104004,,ok,1.0,ok,52.0,52.0,14.0,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__irrelevant_context__no_think,gsm8k_test_000588,no_think,irrelevant_context,,full_output,6,10,False,49,49,True,15.9625825881958,,ok,1.0,ok,52.0,52.0,14.0,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__irrelevant_context__no_think,gsm8k_test_000588,no_think,irrelevant_context,,full_output,13,10,False,49,49,True,11.799031257629396,,ok,1.0,ok,52.0,52.0,14.0,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__irrelevant_context__no_think,gsm8k_test_000588,no_think,irrelevant_context,,full_output,20,10,False,49,49,True,13.28529453277588,,ok,1.0,ok,52.0,52.0,14.0,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__irrelevant_context__no_think,gsm8k_test_000588,no_think,irrelevant_context,,answer_segment,6,10,False,49,49,True,15.9625825881958,,ok,1.0,ok,52.0,52.0,14.0,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__irrelevant_context__no_think,gsm8k_test_000588,no_think,irrelevant_context,,answer_segment,13,10,False,49,49,True,11.799031257629396,,ok,1.0,ok,52.0,52.0,14.0,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__irrelevant_context__no_think,gsm8k_test_000588,no_think,irrelevant_context,,answer_segment,20,10,False,49,49,True,13.28529453277588,,ok,1.0,ok,52.0,52.0,14.0,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__repetitive_filler__no_think,gsm8k_test_000588,no_think,repetitive_filler,,full_output,6,10,False,48,48,True,16.27765655517578,,ok,1.0,ok,52.0,52.0,14.0,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__repetitive_filler__no_think,gsm8k_test_000588,no_think,repetitive_filler,,full_output,13,10,False,48,48,True,11.359990119934082,,ok,1.0,ok,52.0,52.0,14.0,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__repetitive_filler__no_think,gsm8k_test_000588,no_think,repetitive_filler,,full_output,20,10,False,48,48,True,12.78054428100586,,ok,1.0,ok,52.0,52.0,14.0,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__repetitive_filler__no_think,gsm8k_test_000588,no_think,repetitive_filler,,answer_segment,6,10,False,48,48,True,16.27765655517578,,ok,1.0,ok,52.0,52.0,14.0,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__repetitive_filler__no_think,gsm8k_test_000588,no_think,repetitive_filler,,answer_segment,13,10,False,48,48,True,11.359990119934082,,ok,1.0,ok,52.0,52.0,14.0,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000588__repetitive_filler__no_think,gsm8k_test_000588,no_think,repetitive_filler,,answer_segment,20,10,False,48,48,True,12.78054428100586,,ok,1.0,ok,52.0,52.0,14.0,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__canonical__no_think,gsm8k_test_000608,no_think,canonical,,full_output,6,10,False,52,52,True,17.511205673217773,,ok,0.0,ok,8.0,10.0,14.0,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__canonical__no_think,gsm8k_test_000608,no_think,canonical,,full_output,13,10,False,52,52,True,12.80795192718506,,ok,0.0,ok,8.0,10.0,14.0,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__canonical__no_think,gsm8k_test_000608,no_think,canonical,,full_output,20,10,False,52,52,True,13.208821296691896,,ok,0.0,ok,8.0,10.0,14.0,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__canonical__no_think,gsm8k_test_000608,no_think,canonical,,answer_segment,6,10,False,52,52,True,17.511205673217773,,ok,0.0,ok,8.0,10.0,14.0,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__canonical__no_think,gsm8k_test_000608,no_think,canonical,,answer_segment,13,10,False,52,52,True,12.80795192718506,,ok,0.0,ok,8.0,10.0,14.0,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__canonical__no_think,gsm8k_test_000608,no_think,canonical,,answer_segment,20,10,False,52,52,True,13.208821296691896,,ok,0.0,ok,8.0,10.0,14.0,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__irrelevant_context__no_think,gsm8k_test_000608,no_think,irrelevant_context,,full_output,6,10,False,52,52,True,17.32952117919922,,ok,0.0,ok,8.0,18.0,14.0,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__irrelevant_context__no_think,gsm8k_test_000608,no_think,irrelevant_context,,full_output,13,10,False,52,52,True,13.035086631774902,,ok,0.0,ok,8.0,18.0,14.0,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__irrelevant_context__no_think,gsm8k_test_000608,no_think,irrelevant_context,,full_output,20,10,False,52,52,True,13.751673698425291,,ok,0.0,ok,8.0,18.0,14.0,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__irrelevant_context__no_think,gsm8k_test_000608,no_think,irrelevant_context,,answer_segment,6,10,False,52,52,True,17.32952117919922,,ok,0.0,ok,8.0,18.0,14.0,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__irrelevant_context__no_think,gsm8k_test_000608,no_think,irrelevant_context,,answer_segment,13,10,False,52,52,True,13.035086631774902,,ok,0.0,ok,8.0,18.0,14.0,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__irrelevant_context__no_think,gsm8k_test_000608,no_think,irrelevant_context,,answer_segment,20,10,False,52,52,True,13.751673698425291,,ok,0.0,ok,8.0,18.0,14.0,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__repetitive_filler__no_think,gsm8k_test_000608,no_think,repetitive_filler,,full_output,6,10,False,52,52,True,17.90313720703125,,ok,0.0,ok,8.0,12.0,14.0,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__repetitive_filler__no_think,gsm8k_test_000608,no_think,repetitive_filler,,full_output,13,10,False,52,52,True,12.922089576721191,,ok,0.0,ok,8.0,12.0,14.0,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__repetitive_filler__no_think,gsm8k_test_000608,no_think,repetitive_filler,,full_output,20,10,False,52,52,True,13.505678176879885,,ok,0.0,ok,8.0,12.0,14.0,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__repetitive_filler__no_think,gsm8k_test_000608,no_think,repetitive_filler,,answer_segment,6,10,False,52,52,True,17.90313720703125,,ok,0.0,ok,8.0,12.0,14.0,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__repetitive_filler__no_think,gsm8k_test_000608,no_think,repetitive_filler,,answer_segment,13,10,False,52,52,True,12.922089576721191,,ok,0.0,ok,8.0,12.0,14.0,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000608__repetitive_filler__no_think,gsm8k_test_000608,no_think,repetitive_filler,,answer_segment,20,10,False,52,52,True,13.505678176879885,,ok,0.0,ok,8.0,12.0,14.0,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__canonical__no_think,gsm8k_test_000634,no_think,canonical,,full_output,6,10,False,43,43,True,15.10086727142334,,ok,1.0,ok,14.0,14.0,14.0,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__canonical__no_think,gsm8k_test_000634,no_think,canonical,,full_output,13,10,False,43,43,True,11.34877586364746,,ok,1.0,ok,14.0,14.0,14.0,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__canonical__no_think,gsm8k_test_000634,no_think,canonical,,full_output,20,10,False,43,43,True,11.716192245483398,,ok,1.0,ok,14.0,14.0,14.0,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__canonical__no_think,gsm8k_test_000634,no_think,canonical,,answer_segment,6,10,False,43,43,True,15.10086727142334,,ok,1.0,ok,14.0,14.0,14.0,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__canonical__no_think,gsm8k_test_000634,no_think,canonical,,answer_segment,13,10,False,43,43,True,11.34877586364746,,ok,1.0,ok,14.0,14.0,14.0,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__canonical__no_think,gsm8k_test_000634,no_think,canonical,,answer_segment,20,10,False,43,43,True,11.716192245483398,,ok,1.0,ok,14.0,14.0,14.0,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__irrelevant_context__no_think,gsm8k_test_000634,no_think,irrelevant_context,,full_output,6,10,False,43,43,True,15.586518287658691,,ok,1.0,ok,14.0,14.0,14.0,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__irrelevant_context__no_think,gsm8k_test_000634,no_think,irrelevant_context,,full_output,13,10,False,43,43,True,11.386089324951172,,ok,1.0,ok,14.0,14.0,14.0,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__irrelevant_context__no_think,gsm8k_test_000634,no_think,irrelevant_context,,full_output,20,10,False,43,43,True,11.406370162963867,,ok,1.0,ok,14.0,14.0,14.0,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__irrelevant_context__no_think,gsm8k_test_000634,no_think,irrelevant_context,,answer_segment,6,10,False,43,43,True,15.586518287658691,,ok,1.0,ok,14.0,14.0,14.0,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__irrelevant_context__no_think,gsm8k_test_000634,no_think,irrelevant_context,,answer_segment,13,10,False,43,43,True,11.386089324951172,,ok,1.0,ok,14.0,14.0,14.0,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__irrelevant_context__no_think,gsm8k_test_000634,no_think,irrelevant_context,,answer_segment,20,10,False,43,43,True,11.406370162963867,,ok,1.0,ok,14.0,14.0,14.0,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__repetitive_filler__no_think,gsm8k_test_000634,no_think,repetitive_filler,,full_output,6,10,False,43,43,True,15.360219955444336,,ok,1.0,ok,14.0,14.0,14.0,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__repetitive_filler__no_think,gsm8k_test_000634,no_think,repetitive_filler,,full_output,13,10,False,43,43,True,11.08980655670166,,ok,1.0,ok,14.0,14.0,14.0,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__repetitive_filler__no_think,gsm8k_test_000634,no_think,repetitive_filler,,full_output,20,10,False,43,43,True,11.63094711303711,,ok,1.0,ok,14.0,14.0,14.0,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__repetitive_filler__no_think,gsm8k_test_000634,no_think,repetitive_filler,,answer_segment,6,10,False,43,43,True,15.360219955444336,,ok,1.0,ok,14.0,14.0,14.0,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__repetitive_filler__no_think,gsm8k_test_000634,no_think,repetitive_filler,,answer_segment,13,10,False,43,43,True,11.08980655670166,,ok,1.0,ok,14.0,14.0,14.0,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000634__repetitive_filler__no_think,gsm8k_test_000634,no_think,repetitive_filler,,answer_segment,20,10,False,43,43,True,11.63094711303711,,ok,1.0,ok,14.0,14.0,14.0,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__canonical__no_think,gsm8k_test_000647,no_think,canonical,,full_output,6,10,False,53,53,True,16.691579818725586,,ok,1.0,ok,10.0,10.0,14.0,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__canonical__no_think,gsm8k_test_000647,no_think,canonical,,full_output,13,10,False,53,53,True,11.916117668151855,,ok,1.0,ok,10.0,10.0,14.0,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__canonical__no_think,gsm8k_test_000647,no_think,canonical,,full_output,20,10,False,53,53,True,12.589194297790527,,ok,1.0,ok,10.0,10.0,14.0,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__canonical__no_think,gsm8k_test_000647,no_think,canonical,,answer_segment,6,10,False,53,53,True,16.691579818725586,,ok,1.0,ok,10.0,10.0,14.0,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__canonical__no_think,gsm8k_test_000647,no_think,canonical,,answer_segment,13,10,False,53,53,True,11.916117668151855,,ok,1.0,ok,10.0,10.0,14.0,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__canonical__no_think,gsm8k_test_000647,no_think,canonical,,answer_segment,20,10,False,53,53,True,12.589194297790527,,ok,1.0,ok,10.0,10.0,14.0,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__irrelevant_context__no_think,gsm8k_test_000647,no_think,irrelevant_context,,full_output,6,10,False,53,53,True,16.480283737182617,,ok,1.0,ok,10.0,10.0,14.0,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__irrelevant_context__no_think,gsm8k_test_000647,no_think,irrelevant_context,,full_output,13,10,False,53,53,True,12.227931022644045,,ok,1.0,ok,10.0,10.0,14.0,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__irrelevant_context__no_think,gsm8k_test_000647,no_think,irrelevant_context,,full_output,20,10,False,53,53,True,12.938305854797363,,ok,1.0,ok,10.0,10.0,14.0,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__irrelevant_context__no_think,gsm8k_test_000647,no_think,irrelevant_context,,answer_segment,6,10,False,53,53,True,16.480283737182617,,ok,1.0,ok,10.0,10.0,14.0,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__irrelevant_context__no_think,gsm8k_test_000647,no_think,irrelevant_context,,answer_segment,13,10,False,53,53,True,12.227931022644045,,ok,1.0,ok,10.0,10.0,14.0,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__irrelevant_context__no_think,gsm8k_test_000647,no_think,irrelevant_context,,answer_segment,20,10,False,53,53,True,12.938305854797363,,ok,1.0,ok,10.0,10.0,14.0,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__repetitive_filler__no_think,gsm8k_test_000647,no_think,repetitive_filler,,full_output,6,10,False,48,48,True,16.64496421813965,,ok,1.0,ok,10.0,10.0,14.0,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__repetitive_filler__no_think,gsm8k_test_000647,no_think,repetitive_filler,,full_output,13,10,False,48,48,True,11.568092346191406,,ok,1.0,ok,10.0,10.0,14.0,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__repetitive_filler__no_think,gsm8k_test_000647,no_think,repetitive_filler,,full_output,20,10,False,48,48,True,12.526676177978516,,ok,1.0,ok,10.0,10.0,14.0,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__repetitive_filler__no_think,gsm8k_test_000647,no_think,repetitive_filler,,answer_segment,6,10,False,48,48,True,16.64496421813965,,ok,1.0,ok,10.0,10.0,14.0,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__repetitive_filler__no_think,gsm8k_test_000647,no_think,repetitive_filler,,answer_segment,13,10,False,48,48,True,11.568092346191406,,ok,1.0,ok,10.0,10.0,14.0,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000647__repetitive_filler__no_think,gsm8k_test_000647,no_think,repetitive_filler,,answer_segment,20,10,False,48,48,True,12.526676177978516,,ok,1.0,ok,10.0,10.0,14.0,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000659__canonical__no_think,gsm8k_test_000659,no_think,canonical,,full_output,6,10,False,62,62,True,14.072680473327637,,ok,1.0,ok,3.0,3.0,14.0,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000659__canonical__no_think,gsm8k_test_000659,no_think,canonical,,full_output,13,10,False,62,62,True,12.311198234558104,,ok,1.0,ok,3.0,3.0,14.0,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000659__canonical__no_think,gsm8k_test_000659,no_think,canonical,,full_output,20,10,False,62,62,True,12.055623054504396,,ok,1.0,ok,3.0,3.0,14.0,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000659__canonical__no_think,gsm8k_test_000659,no_think,canonical,,answer_segment,6,10,False,62,62,True,14.072680473327637,,ok,1.0,ok,3.0,3.0,14.0,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000659__canonical__no_think,gsm8k_test_000659,no_think,canonical,,answer_segment,13,10,False,62,62,True,12.311198234558104,,ok,1.0,ok,3.0,3.0,14.0,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000659__canonical__no_think,gsm8k_test_000659,no_think,canonical,,answer_segment,20,10,False,62,62,True,12.055623054504396,,ok,1.0,ok,3.0,3.0,14.0,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000659__irrelevant_context__no_think,gsm8k_test_000659,no_think,irrelevant_context,,full_output,6,10,False,60,60,True,15.623658180236816,,ok,0.0,ok,3.0,4.0,14.0,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000659__irrelevant_context__no_think,gsm8k_test_000659,no_think,irrelevant_context,,full_output,13,10,False,60,60,True,11.97647476196289,,ok,0.0,ok,3.0,4.0,14.0,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000659__irrelevant_context__no_think,gsm8k_test_000659,no_think,irrelevant_context,,full_output,20,10,False,60,60,True,12.353744506835938,,ok,0.0,ok,3.0,4.0,14.0,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000659__irrelevant_context__no_think,gsm8k_test_000659,no_think,irrelevant_context,,answer_segment,6,10,False,60,60,True,15.623658180236816,,ok,0.0,ok,3.0,4.0,14.0,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000659__irrelevant_context__no_think,gsm8k_test_000659,no_think,irrelevant_context,,answer_segment,13,10,False,60,60,True,11.97647476196289,,ok,0.0,ok,3.0,4.0,14.0,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000659__irrelevant_context__no_think,gsm8k_test_000659,no_think,irrelevant_context,,answer_segment,20,10,False,60,60,True,12.353744506835938,,ok,0.0,ok,3.0,4.0,14.0,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000659__repetitive_filler__no_think,gsm8k_test_000659,no_think,repetitive_filler,,full_output,6,10,False,64,64,True,14.530455589294434,,ok,1.0,ok,3.0,3.0,14.0,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000659__repetitive_filler__no_think,gsm8k_test_000659,no_think,repetitive_filler,,full_output,13,10,False,64,64,True,12.46420669555664,,ok,1.0,ok,3.0,3.0,14.0,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_000659__repetitive_filler__no_think,gsm8k_test_000659,no_think,repetitive_filler,,full_output,20,10,False,64,64,True,12.281366348266602,,ok,1.0,ok,3.0,3.0,14.0,repetitive_filler,no_think_full
